,listing_id,fuel_type,CarCode,extracted_fuel_type,extracted_fuel_type_standardized
11512,1029562,,MISSING,MISSING CAR CODE,
11513,1021913,,10464,Petrol,petrol
11514,1017961,,10832,Petrol,petrol
11515,990804,,11704,Petrol,petrol
11516,958731,,11640,Petrol,petrol
11517,1023623,,MISSING,MISSING CAR CODE,
11518,979626,,12244,Petrol-Electric,petrol-electric
11519,1022060,,11386,Petrol,petrol
11520,991216,,11083,Petrol,petrol
11521,1016925,,MISSING,MISSING CAR CODE,
11522,1031035,,10886,Petrol,petrol
11523,1009377,,MISSING,MISSING CAR CODE,
11524,1003889,diesel,MISSING,MISSING CAR CODE,
11525,1003824,,11882,Petrol,petrol
11526,1020206,petrol-electric,11557,Petrol-Electric,petrol-electric
11527,998275,petrol-electric,11571,Petrol-Electric,petrol-electric
11528,1012185,,11466,Petrol,petrol
11529,1010778,,11321,Petrol,petrol
11530,1017722,,11055,Petrol,petrol
11531,999513,,MISSING,MISSING CAR CODE,
11532,1019605,,11846,Petrol,petrol
11533,1020592,petrol-electric,11981,Petrol-Electric,petrol-electric
11534,1017872,diesel,10534,Diesel (Euro IV),diesel
11535,1004987,,MISSING,MISSING CAR CODE,
11536,1029149,,11530,Petrol,petrol
11537,982118,,10512,Petrol,petrol
11538,1030729,,10128,Petrol,petrol
11539,1026318,petrol-electric,12023,Petrol-Electric,petrol-electric
11540,1006477,,11527,Petrol,petrol
11541,1020946,,11069,Petrol,petrol
11542,1030614,,10778,Petrol,petrol
11543,1021273,,11782,Petrol,petrol
11544,1030750,,12405,Petrol,petrol
11545,1001129,diesel,10597,Petrol,petrol
11546,1024736,,10457,Petrol,petrol
11547,1029838,electric,MISSING,MISSING CAR CODE,
11548,1030636,,11940,Petrol,petrol
11549,1021189,,10758,Petrol,petrol
11550,1016154,,11551,Petrol,petrol
11551,1026791,,11341,Petrol,petrol
11552,1000355,,10535,Petrol,petrol
11553,1030131,,11373,Petrol,petrol
11554,990665,petrol,10862,Diesel (Euro V),diesel
11555,1025261,,11819,Petrol,petrol
11556,1030869,,11449,Petrol,petrol
11557,1030298,petrol-electric,12648,Petrol-Electric,petrol-electric
11558,996116,,MISSING,MISSING CAR CODE,
11559,1018485,,10777,Petrol,petrol
11560,1018294,,MISSING,MISSING CAR CODE,
11561,974028,,12136,Petrol,petrol
11562,1030268,,10003,Petrol,petrol
11563,1018918,,11503,Petrol,petrol
11564,960247,,11419,Petrol,petrol
11565,1020046,,10540,Petrol,petrol
11566,1010708,,MISSING,MISSING CAR CODE,
11567,1025070,,MISSING,MISSING CAR CODE,
11568,1009503,,11000,Petrol,petrol
11569,987045,diesel,11536,Diesel (Euro VI),diesel
11570,1021759,,10482,Petrol,petrol
11571,806211,,MISSING,MISSING CAR CODE,
11572,977346,,MISSING,MISSING CAR CODE,
11573,1026770,,10652,Petrol,petrol
11574,1029070,petrol-electric,12370,Petrol-Electric,petrol-electric
11575,1017382,,MISSING,MISSING CAR CODE,
11576,1028671,,10526,Petrol,petrol
11577,923456,diesel,MISSING,MISSING CAR CODE,
11578,1014720,,10007,Petrol,petrol
11579,1004661,,12476,Petrol,petrol
11580,1028490,diesel,10882,Diesel (Euro IV),diesel
11581,1023076,,11745,Petrol,petrol
11582,1012620,,10026,Petrol,petrol
11583,989690,,11875,Petrol,petrol
11584,1029330,,11578,Petrol,petrol
11585,1025154,,10007,Petrol,petrol
11586,962452,,MISSING,MISSING CAR CODE,
11587,1010448,,10725,Petrol,petrol
11588,1019622,diesel,11484,Diesel (Euro VI),diesel
11589,1026236,,10757,Petrol,petrol
11590,1022510,,MISSING,MISSING CAR CODE,
11591,1002597,,11613,Petrol,petrol
11592,1007686,,12020,Petrol,petrol
11593,930900,,11322,Petrol,petrol
11594,1016499,,11386,Petrol,petrol
11595,969524,,12262,Petrol,petrol
11596,1012801,,10207,Petrol,petrol
11597,1021205,,11260,Petrol,petrol
11598,1016984,,11617,Petrol,petrol
11599,1004738,,10131,Petrol,petrol
11600,993393,,MISSING,MISSING CAR CODE,
11601,1028227,petrol,MISSING,MISSING CAR CODE,
11602,1026559,petrol-electric,12508,Petrol-Electric,petrol-electric
11603,952414,diesel,11725,Diesel (Euro VI),diesel
11604,962297,diesel,MISSING,MISSING CAR CODE,
11605,922380,petrol-electric,11596,Petrol-Electric,petrol-electric
11606,1021482,diesel,10517,Petrol,petrol
11607,1018537,,11816,Petrol,petrol
11608,1030702,petrol-electric,12380,Petrol-Electric,petrol-electric
11609,1022892,,11386,Petrol,petrol
11610,1009371,diesel,10517,Petrol,petrol
11611,1022585,,11000,Petrol,petrol
11612,1015809,,10365,Petrol,petrol
11613,1012619,,10758,Petrol,petrol
11614,1030558,,MISSING,MISSING CAR CODE,
11615,972991,,11469,Petrol,petrol
11616,1031013,,MISSING,MISSING CAR CODE,
11617,1012679,,MISSING,MISSING CAR CODE,
11618,1022677,,MISSING,MISSING CAR CODE,
11619,1026082,,11875,Petrol,petrol
11620,976319,,11448,Petrol,petrol
11621,1023746,,10725,Petrol,petrol
11622,1003797,petrol-electric,11458,Electric,electric
11623,1016857,,11095,Petrol,petrol
11624,1016039,,10128,Petrol,petrol
11625,999904,,11000,Petrol,petrol
11626,976927,,10381,Petrol,petrol
11627,1006510,,11875,Petrol,petrol
11628,999154,,MISSING,MISSING CAR CODE,
11629,1023749,diesel,MISSING,MISSING CAR CODE,
11630,1021584,,10305,Petrol,petrol
11631,1019633,,10165,Petrol,petrol
11632,1020783,,11442,Petrol,petrol
11633,1018833,,12560,Petrol,petrol
11634,1020882,,12334,Petrol,petrol
11635,1000734,,10397,Petrol,petrol
11636,1011636,,10028,Petrol,petrol
11637,1020207,petrol,MISSING,MISSING CAR CODE,
11638,1018624,diesel,10449,Diesel (Euro IV),diesel
11639,992472,diesel,11794,Diesel (Euro V),diesel
11640,1021035,,10207,Petrol,petrol
11641,1025866,,10710,Petrol,petrol
11642,999934,,11341,Petrol,petrol
11643,974213,,MISSING,MISSING CAR CODE,
11644,1024596,,12255,Petrol,petrol
11645,1025739,,11775,Petrol,petrol
11646,1003393,diesel,MISSING,MISSING CAR CODE,
11647,1025391,,12741,Petrol-Electric,petrol-electric
11648,986621,,10778,Petrol,petrol
11649,1010389,,11133,Petrol,petrol
11650,1013408,,MISSING,MISSING CAR CODE,
11651,1013632,,MISSING,MISSING CAR CODE,
11652,1025015,,10187,Petrol,petrol
11653,1018812,,10782,Petrol,petrol
11654,1031038,,10684,Petrol,petrol
11655,981638,,10725,Petrol,petrol
11656,1021076,,10464,Petrol,petrol
11657,925177,,10757,Petrol,petrol
11658,1025641,petrol-electric,11557,Petrol-Electric,petrol-electric
11659,1024316,,10526,Petrol,petrol
11660,1003949,diesel,11725,Diesel (Euro VI),diesel
11661,1015484,,11813,Petrol,petrol
11662,992382,,10710,Petrol,petrol
11663,1022128,,MISSING,MISSING CAR CODE,
11664,982970,,MISSING,MISSING CAR CODE,
11665,1022127,,MISSING,MISSING CAR CODE,
11666,1016401,petrol-electric,11571,Petrol-Electric,petrol-electric
11667,1024918,,10331,Petrol,petrol
11668,1028644,,10397,Petrol,petrol
11669,995337,diesel,11725,Diesel (Euro VI),diesel
11670,1005906,,10750,Petrol,petrol
11671,988521,,MISSING,MISSING CAR CODE,
11672,1020653,,10777,Petrol,petrol
11673,1012266,,10089,Petrol,petrol
11674,1023888,,10128,Petrol,petrol
11675,980932,diesel,10862,Diesel (Euro V),diesel
11676,1007141,,11306,Petrol,petrol
11677,986936,,11828,Petrol,petrol
11678,1026012,diesel,12065,Diesel (Euro VI),diesel
11679,1026636,,11448,Petrol,petrol
11680,1031088,diesel,11786,Diesel (Euro VI),diesel
11681,963545,diesel,MISSING,MISSING CAR CODE,
11682,989797,,10238,Petrol,petrol
11683,1016895,,11448,Petrol,petrol
11684,990625,petrol-electric,11752,Petrol-Electric,petrol-electric
11685,1022686,,MISSING,MISSING CAR CODE,
11686,1008935,,10512,Petrol,petrol
11687,1019380,,11775,Petrol,petrol
11688,1017412,diesel,MISSING,MISSING CAR CODE,
11689,540570,,10075,Petrol,petrol
11690,1005046,,10345,Petrol,petrol
11691,1022238,,11322,Petrol,petrol
11692,1017338,,MISSING,MISSING CAR CODE,
11693,1010867,,11811,Petrol,petrol
11694,1021920,,11503,Petrol,petrol
11695,992894,,11474,Petrol,petrol
11696,1016598,,10685,Petrol,petrol
11697,1007868,,10847,Petrol,petrol
11698,1019299,,12033,Petrol,petrol
11699,1015572,diesel,11702,Diesel (Euro VI),diesel
11700,1026746,,11015,Petrol,petrol
11701,1021030,,10207,Petrol,petrol
11702,1017600,,10551,Petrol,petrol
11703,1031250,petrol-electric,12003,Petrol-Electric,petrol-electric
11704,1028704,,10860,Petrol,petrol
11705,1005424,,MISSING,MISSING CAR CODE,
11706,1012926,diesel,MISSING,MISSING CAR CODE,
11707,1028560,,12553,Petrol,petrol
11708,996684,,10323,Petrol,petrol
11709,1018988,,10365,Petrol,petrol
11710,1012897,diesel,MISSING,MISSING CAR CODE,
11711,1027669,,11657,Petrol,petrol
11712,1011074,,10541,Petrol,petrol
11713,1005181,,11503,Petrol,petrol
11714,1022932,,11120,Petrol,petrol
11715,995373,,12323,Petrol,petrol
11716,1004377,,11611,Petrol,petrol
11717,1012904,diesel,MISSING,MISSING CAR CODE,
11718,1016894,,MISSING,MISSING CAR CODE,
11719,1028683,,MISSING,MISSING CAR CODE,
11720,1030112,diesel,11536,Diesel (Euro VI),diesel
11721,1022732,,10307,Petrol,petrol
11722,1001649,,10540,Petrol,petrol
11723,1012006,,11953,Petrol,petrol
11724,997762,,11578,Petrol,petrol
11725,1015849,diesel,MISSING,MISSING CAR CODE,
11726,1030946,,11578,Petrol,petrol
11727,1023953,,10296,Petrol,petrol
11728,1015134,,MISSING,MISSING CAR CODE,
11729,1028223,,12255,Petrol,petrol
11730,1019190,,11474,Petrol,petrol
11731,1021717,,11875,Petrol,petrol
11732,1006147,,12030,Petrol,petrol
11733,1024421,diesel,11794,Diesel (Euro V),diesel
11734,1007018,diesel,MISSING,MISSING CAR CODE,
11735,998132,,11000,Petrol,petrol
11736,1013333,,11875,Petrol,petrol
11737,996855,,11133,Petrol,petrol
11738,1016919,,12302,Petrol,petrol
11739,1031138,,10526,Petrol,petrol
11740,986419,,10782,Petrol,petrol
11741,968125,diesel,MISSING,MISSING CAR CODE,
11742,977792,,10656,Petrol,petrol
11743,1023267,,10547,Petrol,petrol
11744,1027776,diesel,11778,Diesel (Euro V),diesel
11745,972702,diesel,MISSING,MISSING CAR CODE,
11746,1006530,,MISSING,MISSING CAR CODE,
11747,967880,,MISSING,MISSING CAR CODE,
11748,1025522,,10769,Petrol,petrol
11749,1030576,,11745,Petrol,petrol
11750,1014996,,12168,Petrol,petrol
11751,1025933,,MISSING,MISSING CAR CODE,
11752,738296,,11442,Petrol,petrol
11753,995569,,11491,Petrol,petrol
11754,1022043,diesel,11483,Diesel (Euro VI),diesel
11755,1023445,,10397,Petrol,petrol
11756,1030519,,10397,Petrol,petrol
11757,998773,diesel,12065,Diesel (Euro VI),diesel
11758,1006091,,10713,Petrol,petrol
11759,1030542,,10503,Petrol,petrol
11760,1030690,,10207,Petrol,petrol
11761,1021737,,MISSING,MISSING CAR CODE,
11762,988410,,11322,Petrol,petrol
11763,997584,diesel,10862,Diesel (Euro V),diesel
11764,1023157,diesel,MISSING,MISSING CAR CODE,
11765,988662,,10544,Petrol,petrol
11766,1025033,,11491,Petrol,petrol
11767,989467,,10180,Petrol,petrol
11768,996266,diesel,10517,Petrol,petrol
11769,1022579,,MISSING,MISSING CAR CODE,
11770,1009780,,11579,Petrol,petrol
11771,1028096,diesel,MISSING,MISSING CAR CODE,
11772,953304,,12123,Petrol,petrol
11773,1010684,,10540,Petrol,petrol
11774,1028371,,10397,Petrol,petrol
11775,1026675,,10457,Petrol,petrol
11776,1029955,,10753,Petrol,petrol
11777,1029984,,11608,Petrol,petrol
11778,1005742,,11806,Petrol,petrol
11779,1015444,diesel,11725,Diesel (Euro VI),diesel
11780,1031282,,10464,Petrol,petrol
11781,1028274,,10007,Petrol,petrol
11782,970818,,MISSING,MISSING CAR CODE,
11783,1017506,,11875,Petrol,petrol
11784,981939,,10184,Petrol,petrol
11785,1021931,,MISSING,MISSING CAR CODE,
11786,1026502,,11260,Petrol,petrol
11787,1011424,,10271,Petrol,petrol
11788,1018490,,MISSING,MISSING CAR CODE,
11789,1031130,,11852,Petrol,petrol
11790,1025299,,10320,Petrol,petrol
11791,1025326,,11474,Petrol,petrol
11792,1027722,,10526,Petrol,petrol
11793,1018763,,11491,Petrol,petrol
11794,1005830,petrol-electric,11981,Petrol-Electric,petrol-electric
11795,989847,,11448,Petrol,petrol
11796,1017504,,12391,Petrol,petrol
11797,963894,petrol-electric,MISSING,MISSING CAR CODE,
11798,1013604,,10782,Petrol,petrol
11799,979741,,MISSING,MISSING CAR CODE,
11800,964793,,10777,Petrol,petrol
11801,1025128,,11578,Petrol,petrol
11802,988477,,10385,Petrol,petrol
11803,1012284,,11015,Petrol,petrol
11804,1026589,petrol-electric,11981,Petrol-Electric,petrol-electric
11805,981798,diesel,12025,Diesel (Euro V),diesel
11806,1012129,,11491,Petrol,petrol
11807,1014280,,10778,Petrol,petrol
11808,1025016,,11832,Petrol,petrol
11809,983721,,11448,Petrol,petrol
11810,1023599,,11531,Petrol,petrol
11811,969596,diesel,MISSING,MISSING CAR CODE,
11812,1019911,,10725,Petrol,petrol
11813,1018307,,10184,Petrol,petrol
11814,1004059,,10702,Petrol,petrol
11815,1022741,,11953,Petrol,petrol
11816,979905,,11294,Petrol,petrol
11817,1024519,petrol,12859,Petrol,petrol
11818,1026016,,MISSING,MISSING CAR CODE,
11819,1003593,diesel,11319,Diesel (Euro V),diesel
11820,1018063,,10526,Petrol,petrol
11821,1028563,diesel,11786,Diesel (Euro VI),diesel
11822,932013,,11349,Petrol,petrol
11823,960660,diesel,MISSING,MISSING CAR CODE,
11824,1023536,diesel,11755,Diesel (Euro VI),diesel
11825,1014094,diesel,MISSING,MISSING CAR CODE,
11826,996700,,10240,Petrol,petrol
11827,1021969,,10721,Petrol,petrol
11828,1000222,,MISSING,MISSING CAR CODE,
11829,1018348,,11573,Petrol,petrol
11830,1014658,,11875,Petrol,petrol
11831,1030813,,12128,Petrol,petrol
11832,998197,,10860,Petrol,petrol
11833,1004914,,11043,Petrol,petrol
11834,1006859,diesel,11572,Diesel (Euro VI),diesel
11835,1018428,,12302,Petrol,petrol
11836,992007,,11503,Petrol,petrol
11837,1019719,,11740,Petrol,petrol
11838,1019156,,10876,Petrol,petrol
11839,1020866,,10526,Petrol,petrol
11840,1018165,,MISSING,MISSING CAR CODE,
11841,1013718,,10778,Petrol,petrol
11842,1000249,,11832,Petrol,petrol
11843,1030258,petrol-electric,MISSING,MISSING CAR CODE,
11844,1031209,,11846,Petrol,petrol
11845,988933,diesel,10601,Petrol,petrol
11846,983872,,10732,Petrol,petrol
11847,993615,,MISSING,MISSING CAR CODE,
11848,1027825,,11448,Petrol,petrol
11849,1010372,,12255,Petrol,petrol
11850,1012387,,10397,Petrol,petrol
11851,1010622,petrol-electric,12329,Petrol-Electric,petrol-electric
11852,1010014,,10606,Petrol,petrol
11853,1029934,,12554,Diesel (Euro VI),diesel
11854,1017363,,10126,Petrol,petrol
11855,1007086,,MISSING,MISSING CAR CODE,
11856,1022191,,10860,Petrol,petrol
11857,997315,,11103,Petrol,petrol
11858,1030688,,MISSING,MISSING CAR CODE,
11859,1005077,diesel,11536,Diesel (Euro VI),diesel
11860,916706,,MISSING,MISSING CAR CODE,
11861,1010058,,10238,Petrol,petrol
11862,1012855,,10526,Petrol,petrol
11863,1029074,,11082,Petrol,petrol
11864,989140,,10887,Petrol,petrol
11865,877045,,MISSING,MISSING CAR CODE,
11866,1021271,,MISSING,MISSING CAR CODE,
11867,1020861,,MISSING,MISSING CAR CODE,
11868,986172,,11466,Petrol,petrol
11869,1002685,diesel,11536,Diesel (Euro VI),diesel
11870,975537,,10240,Petrol,petrol
11871,953325,,11469,Petrol,petrol
11872,980036,diesel,MISSING,MISSING CAR CODE,
11873,997456,,MISSING,MISSING CAR CODE,
11874,1028591,,11442,Petrol,petrol
11875,997647,,11543,Petrol,petrol
11876,1005126,,11491,Petrol,petrol
11877,1025155,,10482,Petrol,petrol
11878,1009817,,11846,Petrol,petrol
11879,1026794,,11056,Petrol,petrol
11880,1002814,petrol-electric,11787,Petrol-Electric,petrol-electric
11881,1029353,,11740,Petrol,petrol
11882,1026750,petrol-electric,12485,Petrol-Electric,petrol-electric
11883,1010853,,11056,Petrol,petrol
11884,1024926,,11832,Petrol,petrol
11885,993283,,12255,Petrol,petrol
11886,1007284,,11491,Petrol,petrol
11887,1025469,,MISSING,MISSING CAR CODE,
11888,1019774,,11031,Petrol,petrol
11889,1030760,,11055,Petrol,petrol
11890,1002102,petrol-electric,12630,Petrol-Electric,petrol-electric
11891,1016853,,11262,Petrol,petrol
11892,1026837,,11503,Petrol,petrol
11893,1030644,,10732,Petrol,petrol
11894,1017483,,12209,Petrol,petrol
11895,1026060,,11442,Petrol,petrol
11896,1028967,,11455,Petrol,petrol
11897,1015530,,11846,Petrol,petrol
11898,1018882,,11321,Petrol,petrol
11899,1027809,,MISSING,MISSING CAR CODE,
11900,995362,,11469,Petrol,petrol
11901,1030072,,11446,Petrol,petrol
11902,1020630,,11705,Petrol,petrol
11903,986330,,11078,Petrol,petrol
11904,1029321,,MISSING,MISSING CAR CODE,
11905,978001,,11553,Petrol,petrol
11906,993033,,11527,Petrol,petrol
11907,994085,,11451,Petrol,petrol
11908,1029645,,11905,Petrol,petrol
11909,1010823,,12560,Petrol,petrol
11910,1022306,,11125,Petrol,petrol
11911,1013169,,11531,Petrol,petrol
11912,1029630,,11491,Petrol,petrol
11913,1027270,,10777,Petrol,petrol
11914,998676,,11611,Petrol,petrol
11915,1022940,,11796,Petrol,petrol
11916,998324,,10417,Petrol,petrol
11917,999831,diesel,11536,Diesel (Euro VI),diesel
11918,1017541,,10526,Petrol,petrol
11919,993418,petrol-electric,12212,Petrol-Electric,petrol-electric
11920,1028091,,MISSING,MISSING CAR CODE,
11921,1030054,,MISSING,MISSING CAR CODE,
11922,907080,,MISSING,MISSING CAR CODE,
11923,1029948,,11610,Petrol,petrol
11924,1012643,,11665,Petrol,petrol
11925,1018272,,11349,Petrol,petrol
11926,1025297,petrol-electric,11571,Petrol-Electric,petrol-electric
11927,1014875,,11322,Petrol,petrol
11928,1020394,,10180,Petrol,petrol
11929,1014889,,12005,Petrol,petrol
11930,1017861,,MISSING,MISSING CAR CODE,
11931,1030966,,11055,Petrol,petrol
11932,1030491,,10832,Petrol,petrol
11933,1030932,,10464,Petrol,petrol
11934,1028262,diesel,10862,Diesel (Euro V),diesel
11935,1010140,,12264,Petrol,petrol
11936,1026160,diesel,11683,Diesel (Euro VI),diesel
11937,994697,,11711,Petrol,petrol
11938,952908,,10180,Petrol,petrol
11939,1017560,,12045,Petrol,petrol
11940,1030895,,MISSING,MISSING CAR CODE,
11941,1026286,,11321,Petrol,petrol
11942,1027232,diesel,11536,Diesel (Euro VI),diesel
11943,987597,,12262,Petrol,petrol
11944,1028501,,11056,Petrol,petrol
11945,1030085,,10180,Petrol,petrol
11946,1016316,,10981,Petrol,petrol
11947,1007827,,11798,Petrol,petrol
11948,1019461,diesel,11536,Diesel (Euro VI),diesel
11949,1026187,,10180,Petrol,petrol
11950,996974,,11113,Petrol,petrol
11951,1030058,,10264,Petrol,petrol
11952,1024936,,10547,Petrol,petrol
11953,1029308,,10150,Petrol,petrol
11954,1023002,,11578,Petrol,petrol
11955,1018652,,10022,Petrol,petrol
11956,1030290,,MISSING,MISSING CAR CODE,
11957,1028452,,10007,Petrol,petrol
11958,991309,,MISSING,MISSING CAR CODE,
11959,1018531,,10207,Petrol,petrol
11960,1022100,,11503,Petrol,petrol
11961,1024145,petrol-electric,12268,Petrol,petrol
11962,1027976,,12112,Petrol,petrol
11963,898504,,MISSING,MISSING CAR CODE,
11964,940148,,11503,Petrol,petrol
11965,991289,,11448,Petrol,petrol
11966,1023565,diesel,MISSING,MISSING CAR CODE,
11967,1021279,,MISSING,MISSING CAR CODE,
11968,1001739,diesel,10596,Diesel (Euro V),diesel
11969,954882,,12018,Petrol,petrol
11970,1009109,,10777,Petrol,petrol
11971,1009452,,10503,Petrol,petrol
11972,943701,,10348,Petrol,petrol
11973,995234,,MISSING,MISSING CAR CODE,
11974,1018479,,11953,Petrol,petrol
11975,1028363,,11790,Petrol,petrol
11976,975201,,MISSING,MISSING CAR CODE,
11977,962291,diesel,MISSING,MISSING CAR CODE,
11978,1018330,,MISSING,MISSING CAR CODE,
11979,1018996,,10750,Petrol,petrol
11980,1011865,petrol,10862,Diesel (Euro V),diesel
11981,1027060,,10128,Petrol,petrol
11982,1020104,,11491,Petrol,petrol
11983,1019775,,12395,Petrol,petrol
11984,992083,,MISSING,MISSING CAR CODE,
11985,1021586,,MISSING,MISSING CAR CODE,
11986,976931,diesel,10882,Diesel (Euro IV),diesel
11987,1026525,,10685,Petrol,petrol
11988,980866,,11451,Petrol,petrol
11989,997374,petrol-electric,11911,Petrol-Electric,petrol-electric
11990,1022672,,11806,Petrol,petrol
11991,1027549,,11610,Petrol,petrol
11992,1024178,petrol-electric,11437,Petrol-Electric,petrol-electric
11993,1026255,,11306,Petrol,petrol
11994,1008204,diesel,11725,Diesel (Euro VI),diesel
11995,1010593,petrol-electric,11752,Petrol-Electric,petrol-electric
11996,1013099,,11998,Petrol,petrol
11997,1027528,petrol-electric,MISSING,MISSING CAR CODE,
11998,1019257,,11531,Petrol,petrol
11999,1026778,diesel,12211,Petrol,petrol
12000,1022199,,MISSING,MISSING CAR CODE,
12001,1026595,,MISSING,MISSING CAR CODE,
12002,1027932,,12334,Petrol,petrol
12003,1013429,diesel,MISSING,MISSING CAR CODE,
12004,1015314,petrol,MISSING,MISSING CAR CODE,
12005,1024385,,11832,Petrol,petrol
12006,994164,,12546,Petrol,petrol
12007,988084,,12227,Petrol,petrol
12008,1016047,,11798,Petrol,petrol
12009,1025581,,11306,Petrol,petrol
12010,1007194,diesel,11725,Diesel (Euro VI),diesel
12011,1027529,,10887,Petrol,petrol
12012,934662,,11503,Petrol,petrol
12013,1016790,,11322,Petrol,petrol
12014,1014994,,10732,Petrol,petrol
12015,1029272,,11503,Petrol,petrol
12016,995797,,11120,Petrol,petrol
12017,1013194,,MISSING,MISSING CAR CODE,
12018,985891,,11262,Petrol,petrol
12019,937187,,10841,Petrol,petrol
12020,1027316,,11262,Petrol,petrol
12021,1012328,diesel,11683,Diesel (Euro VI),diesel
12022,992221,petrol,11795,Petrol,petrol
12023,1021560,,11578,Petrol,petrol
12024,1031197,,MISSING,MISSING CAR CODE,
12025,968710,diesel,MISSING,MISSING CAR CODE,
12026,1020969,,MISSING,MISSING CAR CODE,
12027,1018979,,10685,Petrol,petrol
12028,1022041,,11386,Petrol,petrol
12029,1022165,,12207,Petrol,petrol
12030,1023823,,11448,Petrol,petrol
12031,1023569,,10130,Petrol,petrol
