,listing_id,fuel_type,CarCode
12911,981400,,MISSING
12912,1029088,,10526
12913,1025004,,10126
12914,1017258,,10275
12915,1016529,,11961
12916,1022831,,10832
12917,957486,,11249
12918,1029835,petrol,MISSING
12919,1030178,,10503
12920,1014373,,10080
12921,1019313,,10356
12922,1029648,diesel,MISSING
12923,975736,,MISSING
12924,1016140,,10489
12925,1029931,petrol-electric,11941
12926,998245,petrol-electric,MISSING
12927,1020076,,11832
12928,1030261,,MISSING
12929,930220,,11342
12930,1029022,,11442
12931,1007909,,11832
12932,981044,,11512
12933,1030273,,10749
12934,1006452,,MISSING
12935,1025824,diesel,11615
12936,1019368,,11322
12937,992200,,11617
12938,1026248,,11442
12939,967273,diesel,MISSING
12940,1028484,petrol,11536
12941,1022246,,12302
12942,1015268,,10320
12943,1022849,,11578
12944,1007605,,10540
12945,1028821,,10238
12946,1016124,,11082
12947,1019756,,11626
12948,1014626,diesel,MISSING
12949,1025316,diesel,11778
12950,1023194,,MISSING
12951,1029777,diesel,10596
12952,989043,,12323
12953,1027324,diesel,12065
12954,1013317,,11735
12955,1020417,,10128
12956,1006191,,11448
12957,1030231,,12232
12958,1028541,,11543
12959,1018934,diesel,11483
12960,1022521,,10526
12961,1029908,,10725
12962,998244,,MISSING
12963,1031046,,11882
12964,1017785,diesel,10862
12965,1027626,,11341
12966,1023803,,11832
12967,1005210,diesel,MISSING
12968,969660,,10489
12969,1026950,,10725
12970,968381,,10544
12971,1030742,,11626
12972,1017802,,10753
12973,898933,diesel,MISSING
12974,1026785,,11701
12975,910462,,MISSING
12976,1027308,,MISSING
12977,1011180,,11816
12978,1022650,,MISSING
12979,1008467,,10180
12980,1025313,,12323
12981,1027953,,MISSING
12982,1027902,,11832
12983,1012719,,11584
12984,1025587,,11775
12985,1015770,,10777
12986,1023115,petrol-electric,12046
12987,992298,,11451
12988,1029855,diesel,10596
12989,984112,diesel,MISSING
12990,974808,diesel,11786
12991,1029711,,11587
12992,1021359,,10575
12993,990339,diesel,10862
12994,975684,,11745
12995,1019614,,10503
12996,959305,,MISSING
12997,1026311,diesel,11536
12998,1025380,diesel,MISSING
12999,1030052,,11875
13000,1010483,,10713
13001,1017890,,MISSING
13002,1004204,,10778
13003,1015511,,MISSING
13004,1030561,petrol-electric,11557
13005,1020238,diesel,11484
13006,1029503,,10271
13007,1009017,diesel,MISSING
13008,999680,,11448
13009,991214,,11262
13010,991961,diesel,MISSING
13011,1026639,,MISSING
13012,1023795,,MISSING
13013,1012011,,11100
13014,1026985,,11015
13015,1024159,,MISSING
13016,1023538,,12334
13017,1016775,diesel,11536
13018,1025035,,11531
13019,991880,diesel,MISSING
13020,1028155,,10381
13021,1025681,,MISSING
13022,991556,,10870
13023,995083,,MISSING
13024,1020637,,11875
13025,1020681,,11578
13026,1017935,,10540
13027,1029701,,10397
13028,1030738,,11531
13029,1015914,,12005
13030,1026893,,11306
13031,1024826,,MISSING
13032,1016926,,10275
13033,1005924,,10778
13034,1012610,,10365
13035,1026872,,11306
13036,1014244,,10502
13037,979976,diesel,MISSING
13038,1029631,,10320
13039,1029647,,11751
13040,1011477,,10279
13041,1027321,,MISSING
13042,998840,,11998
13043,1017048,,10184
13044,1008982,,12000
13045,1030108,,10007
13046,1004686,,10397
13047,877855,diesel,MISSING
13048,1027827,,10310
13049,997534,,11543
13050,1015587,,11435
13051,1011528,,MISSING
13052,1012798,,11491
13053,997171,diesel,MISSING
13054,1018739,,MISSING
13055,1003814,,MISSING
13056,1007037,,11442
13057,991967,,11078
13058,1017301,,10130
13059,1026664,,10360
13060,1023580,,MISSING
13061,1021514,,10348
13062,994610,diesel,MISSING
13063,1019694,petrol,MISSING
13064,923867,,MISSING
13065,1009291,,10778
13066,987257,,12262
13067,1027436,,11543
13068,992856,,11953
13069,853984,,10080
13070,990009,,11798
13071,1030383,,12492
13072,1009647,petrol-electric,11787
13073,1026506,,10180
13074,1024769,,MISSING
13075,1031115,,10128
13076,1007356,petrol-electric,12003
13077,999252,,11832
13078,1013563,,10270
13079,1022998,,10850
13080,995522,diesel,11536
13081,961318,,11306
13082,1026154,,12005
13083,1003175,,11448
13084,1009072,petrol-electric,12423
13085,1026676,,10685
13086,1025105,,10778
13087,1006839,,10777
13088,997122,diesel,11786
13089,1030499,,10684
13090,1005401,,12209
13091,1025353,,11448
13092,1030274,,11740
13093,1030878,,10526
13094,1020393,,10931
13095,998089,,12033
13096,1015894,,10180
13097,1001264,,MISSING
13098,1028400,,10180
13099,1028710,,MISSING
13100,1003759,,11503
13101,1031293,,10595
13102,1028581,,10126
13103,1023521,,10725
13104,1027915,,10482
13105,1021312,diesel,11755
13106,1013138,petrol-electric,11981
13107,985103,,11125
13108,994734,diesel,10438
13109,1024321,,MISSING
13110,1023907,,11442
13111,994904,,10183
13112,969574,diesel,MISSING
13113,1003559,,11435
13114,1012311,diesel,MISSING
13115,1029313,,10758
13116,1004508,diesel,12743
13117,1024975,,10767
13118,1004299,petrol,MISSING
13119,1019088,,12209
13120,1019695,,10832
13121,1023334,,11531
13122,1018340,,MISSING
13123,1022098,,MISSING
13124,1023331,,MISSING
13125,991523,,11751
13126,1008673,,12193
13127,1014800,,11446
13128,997498,,10502
13129,1030205,,11904
13130,1029337,petrol-electric,11101
13131,1007190,petrol,MISSING
13132,1021796,diesel,11805
13133,1007630,,11579
13134,1000102,,10840
13135,1031266,petrol-electric,10876
13136,1021358,,11790
13137,1019517,petrol-electric,12003
13138,1027170,,11461
13139,1026609,,11176
13140,1009338,,11448
13141,996786,,10526
13142,1029568,diesel,11755
13143,1020708,,MISSING
13144,1026910,,10128
13145,1028571,,11449
13146,1017655,,11610
13147,1007236,diesel,11270
13148,992112,,11573
13149,1002114,,MISSING
13150,1014273,,MISSING
13151,1021303,,10482
13152,984232,diesel,MISSING
13153,1010121,petrol-electric,11981
13154,1006271,diesel,MISSING
13155,1026952,,10767
13156,1030891,,10183
13157,1012412,,12323
13158,1006665,,MISSING
13159,1019768,petrol-electric,MISSING
13160,1017641,,12483
13161,1016956,,12334
13162,1030163,,11579
13163,1012193,,10270
13164,987565,,11662
13165,1020847,,10778
13166,1024604,,11745
13167,986149,,11816
13168,1019185,,11578
13169,1028267,,MISSING
13170,990782,diesel,11725
13171,1016486,diesel,MISSING
13172,1012957,,MISSING
13173,1014601,,11519
13174,1019841,,12005
13175,978992,,10482
13176,988338,,10271
13177,1021251,,10847
13178,1024647,,12193
13179,1030278,,10764
13180,979273,,11662
13181,1027303,,10353
13182,1004487,,12049
13183,1024576,diesel,11392
13184,1023389,petrol,12344
13185,1010910,,11775
13186,1001049,,MISSING
13187,1029958,petrol-electric,12008
13188,982801,,10575
13189,994724,,11643
13190,1000444,,11448
13191,1028539,,11657
13192,993504,,MISSING
13193,1003506,diesel,10596
13194,1026196,,MISSING
13195,950629,,MISSING
13196,1003389,diesel,11536
13197,1030798,,11735
13198,1005851,,MISSING
13199,1030732,petrol-electric,MISSING
13200,1025062,,10482
13201,1028220,diesel,11702
13202,989776,,MISSING
13203,1019325,,MISSING
13204,1023097,diesel,11483
13205,1002904,,11125
13206,1030281,petrol-electric,12535
13207,1011838,,10778
13208,1021252,,11000
13209,1009865,,MISSING
13210,1000133,,MISSING
13211,1029336,diesel,10862
13212,1022733,,11676
13213,1018362,,11846
13214,1016160,,11474
13215,1019095,,MISSING
13216,1013246,,10187
13217,1018120,,10047
13218,1012237,,11491
13219,1017914,,10356
13220,1020526,,11798
13221,1014518,,11260
13222,1029397,,MISSING
13223,1030747,,10457
13224,996841,diesel,10862
13225,1027778,petrol-electric,MISSING
13226,1016329,,MISSING
13227,1016635,diesel,11536
13228,995817,,11749
13229,1030445,,12334
13230,1026518,,11491
13231,1003143,,11262
13232,1004452,petrol-electric,MISSING
13233,1027277,,11321
13234,1011081,,10417
13235,759456,,10489
13236,812975,diesel,11362
13237,1027807,petrol,MISSING
13238,1028695,,10732
13239,960152,,11657
13240,1013694,diesel,11786
13241,1007419,,MISSING
13242,940286,,10397
13243,1018420,,11875
13244,1029606,,10417
13245,1010197,,10656
13246,1020913,,MISSING
13247,1022183,,12112
13248,988904,,10702
13249,1030040,,11125
13250,939879,diesel,11235
13251,992834,,11266
13252,1030088,,11530
13253,1013360,,11142
13254,1014528,,11953
13255,1016421,,MISSING
13256,1026988,,11494
13257,1001169,,12218
13258,1028388,,10327
13259,993994,,11643
13260,1017678,,11446
13261,1028078,,12364
13262,1028327,,11262
13263,1003131,,MISSING
13264,1028512,,11543
13265,1008891,,MISSING
13266,1015506,,11832
13267,999168,,MISSING
13268,1022669,,MISSING
13269,1017427,,11449
13270,1028458,,10685
13271,962049,,10180
13272,1015700,,11448
13273,1021844,petrol-electric,10408
13274,1021315,,11503
13275,1021137,,MISSING
13276,996637,,11610
13277,1012337,,12218
13278,1006608,,11782
13279,990239,diesel,11725
13280,1025861,,12001
13281,1017999,,10832
13282,1020814,diesel,11786
13283,1028933,petrol-electric,11981
13284,999186,petrol-electric,11557
13285,1029705,,10685
13286,837828,diesel,MISSING
13287,1008241,,11603
13288,1024084,diesel,11794
13289,1030598,,10390
13290,1023323,,11796
13291,1029215,diesel,11484
13292,1024727,,10211
13293,1012320,,MISSING
13294,962935,diesel,11879
13295,1014936,,10466
13296,993198,petrol,MISSING
13297,1025481,,11552
13298,1005748,,10485
13299,1029868,,10282
13300,1001205,,MISSING
13301,1025735,,MISSING
13302,1027244,,10876
13303,999481,,10240
13304,1010364,petrol-electric,11503
13305,997331,diesel,10862
13306,1017544,,10526
13307,1018097,,11705
13308,1015126,,11435
13309,1023576,,11386
13310,997261,diesel,MISSING
13311,1016845,,MISSING
13312,1024680,,MISSING
13313,1022277,,10777
13314,1029516,,12406
13315,1025361,,MISSING
13316,1025582,,10685
13317,1029175,diesel,MISSING
13318,1013621,petrol,10433
13319,1021314,,MISSING
13320,1016828,diesel,11536
13321,1021336,,MISSING
13322,1027546,,11731
13323,1022087,,11491
13324,1011751,,11031
13325,995649,,12427
13326,1021024,,MISSING
13327,1027580,,10526
13328,1010148,,MISSING
13329,1027998,,12077
13330,987922,petrol-electric,11713
13331,1022450,,MISSING
13332,1022363,,11078
13333,1028769,,10503
13334,1016688,,11503
13335,1011799,,MISSING
13336,1000886,,12177
13337,1017589,,10547
13338,1022383,diesel,11536
13339,936750,,MISSING
13340,1008267,,MISSING
13341,1028358,,11578
13342,1021573,,10732
13343,1027748,,10800
13344,999354,,11745
13345,1019752,,11623
13346,1025317,,11386
13347,1005686,,10575
13348,1021385,,12255
13349,991888,,11531
13350,1020409,petrol,10862
13351,950746,,10526
13352,984650,,10757
13353,1029041,,MISSING
13354,1020547,,11448
13355,952312,diesel,12065
13356,1009065,,11260
13357,1013578,diesel,MISSING
13358,1016292,,MISSING
13359,1024414,diesel,MISSING
13360,984022,diesel,10862
13361,1028656,,11904
13362,978347,,10526
13363,1020151,,12117
13364,998452,,11626
13365,1007966,,10356
13366,1008771,,MISSING
13367,1007533,,11846
13368,1017616,,12211
13369,1008758,,10575
13370,989379,,11643
13371,1002842,,11530
13372,1019253,,10007
13373,1029986,petrol-electric,10876
13374,1028803,,10049
13375,1014531,diesel,11683
13376,1021494,,10240
13377,999803,,11881
13378,1010654,,MISSING
13379,1024913,,10777
13380,1023123,,11435
13381,1030442,,10130
13382,1012437,,11120
13383,1002860,,11503
13384,1021790,,10526
13385,1014900,,11272
13386,1025142,,MISSING
13387,1025802,,11474
13388,1019563,,10381
13389,1029764,,11503
13390,1025144,,MISSING
13391,1030204,,11806
13392,1025595,,11789
13393,1028526,petrol,MISSING
13394,1012170,,MISSING
13395,1015583,,12265
13396,1014093,diesel,10862
13397,1006196,,MISSING
13398,1014271,,11474
13399,1027760,diesel,MISSING
13400,1003021,,11000
13401,1024018,,11103
13402,1021896,diesel,MISSING
13403,1002312,petrol-electric,11557
13404,1004557,,10600
13405,1030601,,12334
13406,1020466,,10180
13407,1012873,,MISSING
13408,1003996,,10710
13409,1029430,petrol,MISSING
13410,1003522,,10876
13411,995493,petrol-electric,10979
13412,1006490,,11264
13413,1024062,,MISSING
13414,1019699,,11435
13415,1031135,petrol-electric,12212
13416,993969,diesel,10862
13417,1024349,,12430
13418,1006986,petrol-electric,12046
13419,1030539,,11442
13420,1020198,,MISSING
13421,1023129,petrol-electric,11557
13422,987201,,11927
13423,1027120,diesel,11486
13424,1010225,petrol-electric,12430
13425,1002543,,11322
13426,1030217,,10575
13427,1010412,,MISSING
13428,1029320,,11758
13429,934296,,10180
13430,1010166,,10503
13431,1016395,diesel,11572
13432,1028174,,10551
13433,1013118,petrol-electric,11787
13434,993160,diesel,10862
13435,1014514,,11875
13436,1006692,,11056
13437,995037,,12874
13438,993176,,11740
13439,1025031,,10180
13440,1028448,,12699
13441,1016277,diesel,11536
13442,985666,,11737
13443,1003474,,MISSING
13444,1012201,petrol-electric,12173
13445,991416,,11078
13446,975630,,11015
13447,1008286,,11322
13448,1027501,,MISSING
13449,971898,,11195
13450,1023242,,10180
13451,1018451,diesel,11536
13452,986329,,11299
13453,1024509,,10777
13454,1024353,,10544
13455,1025257,,11321
13456,1011816,,11321
13457,1026490,petrol-electric,11981
13458,1027665,,12123
13459,995874,,11032
13460,1006971,,10381
13461,1023598,,12373
13462,1017162,,10652
13463,987684,,11306
13464,943914,electric,MISSING
13465,1022571,,10032
13466,1016178,,11442
13467,1010702,,11762
13468,1012461,petrol-electric,MISSING
13469,1003210,diesel,MISSING
13470,1028763,,11832
13471,1023110,,11262
13472,1021264,,10506
13473,1014694,,10007
13474,988142,,11498
13475,1019322,,MISSING
13476,1016994,,11262
13477,1015130,,11015
13478,1003132,diesel,MISSING
13479,1017829,,10778
13480,990035,,MISSING
13481,1023364,,11491
13482,1013555,,11082
13483,1018791,,11386
13484,1022722,,MISSING
13485,1012644,,12375
13486,1012297,,10778
13487,880870,,10397
13488,1005405,petrol-electric,11981
13489,1008877,,10180
13490,722004,diesel,MISSING
13491,959015,,MISSING
13492,1008257,,11740
13493,1023990,,12209
13494,1022852,diesel,MISSING
13495,818969,,10275
13496,988774,petrol-electric,MISSING
13497,1025347,,10126
13498,1022769,,MISSING
13499,991186,,MISSING
13500,1004979,,11875
13501,1017395,,10097
13502,1022799,,11474
13503,1028662,,12508
13504,1028620,,MISSING
13505,1018510,,11748
13506,1004710,,11832
13507,1028064,petrol-electric,11981
13508,1028701,,10318
13509,1026640,,MISSING
13510,1026307,,12218
13511,1024152,,11553
13512,1003345,,10861
13513,1002513,,10080
13514,1025728,,12451
13515,1029168,petrol,12344
13516,992033,diesel,12460
13517,1024691,,10526
13518,1025594,,10417
13519,1026199,,MISSING
13520,980241,,11448
13521,1020503,,10595
13522,992959,,MISSING
13523,1022987,,MISSING
13524,1030536,,10397
13525,1016747,,MISSING
13526,1027928,,MISSING
13527,1017665,,10861
13528,996520,,10757
13529,897378,,MISSING
13530,1018696,,10526
13531,1021224,petrol-electric,11981
13532,1025758,,10526
13533,1022468,diesel,11170
13534,972481,petrol-electric,MISSING
13535,1030810,,11322
13536,1023102,,11262
13537,988203,,11446
13538,976786,diesel,11786
13539,1031300,,10026
13540,1019559,,MISSING
13541,987571,petrol-electric,MISSING
13542,984519,,MISSING
13543,1026194,,10526
13544,1017577,,10685
13545,1016709,petrol-electric,10876
13546,1025621,,11031
13547,1023676,,10713
13548,1022622,diesel,MISSING
13549,988482,,10417
13550,1026656,,11015
13551,980203,diesel,12238
13552,999016,,11603
13553,1017505,,11272
13554,988173,,11775
13555,1012795,,MISSING
13556,1027337,,11583
13557,964342,petrol-electric,12725
13558,1004142,,11469
13559,1025927,,11610
13560,992565,petrol-electric,11981
13561,1012901,diesel,MISSING
13562,1024300,,12334
13563,988752,,12618
13564,1009547,,10732
13565,1028321,,11611
13566,968505,,11321
13567,1017695,,10240
13568,1013923,diesel,MISSING
13569,1024993,,11331
13570,1007545,,10876
13571,1031200,,11031
13572,975795,,10725
13573,1012409,,12117
13574,1027975,,11113
13575,1027630,,12032
13576,1026489,,11940
13577,1024283,petrol-electric,12003
13578,1012349,,10128
13579,981492,,10503
13580,1020566,,10047
13581,1025812,,11846
13582,1023409,,10685
13583,1018022,,11055
13584,1025241,,11059
13585,1029899,,10482
13586,1002071,,11652
13587,1021525,,MISSING
13588,1030333,,11015
13589,1016610,,MISSING
13590,969740,,10322
13591,1020129,petrol-electric,11557
13592,1021283,,10551
13593,1020228,,10240
13594,1005089,,10595
13595,985031,petrol-electric,12114
13596,1025994,,MISSING
13597,996538,diesel,MISSING
13598,961143,,10047
13599,1025775,diesel,10862
13600,1024100,petrol-electric,MISSING
13601,1023374,diesel,10596
13602,1020288,,11137
13603,996653,,10026
13604,999569,,10876
13605,1022432,,10381
13606,1030772,,10888
13607,1028147,diesel,11536
13608,1026053,,10128
13609,1020254,petrol,MISSING
13610,962755,,10240
13611,1027951,,12005
13612,1019505,,MISSING
13613,1020729,diesel,11725
13614,988701,,10397
13615,1026299,,10186
13616,977684,petrol-electric,11752
13617,996011,,MISSING
13618,1013432,diesel,MISSING
13619,982164,,11503
13620,994544,diesel,11786
13621,1016510,,10131
13622,1021289,,10832
13623,993377,,11748
13624,890904,diesel,MISSING
13625,1011324,,MISSING
13626,1025985,,10381
13627,1005778,diesel,MISSING
13628,1007360,,11875
13629,997956,,11321
13630,1014509,,12609
13631,1009966,diesel,10862
13632,986733,,12280
13633,1018701,,MISSING
13634,1011298,,10091
13635,1024677,,MISSING
13636,976132,,11846
13637,1008901,,12323
13638,1016724,,12232
13639,1023912,,MISSING
13640,990680,,10482
13641,1028311,,11745
13642,1030365,,11456
13643,1024526,,10767
13644,1028555,,MISSING
13645,971176,diesel,MISSING
13646,1026508,,MISSING
13647,1015475,,11306
13648,1020081,,11503
13649,1013556,,12435
13650,997255,,11447
13651,1023412,diesel,10862
13652,976084,diesel,MISSING
13653,1001742,,10509
13654,1019785,,MISSING
13655,917716,,10503
13656,1030792,,10544
13657,1003618,,11262
13658,1028425,,11195
13659,1008588,,11142
13660,1022331,diesel,11270
13661,1020005,,10356
13662,1011186,,11798
13663,1018644,,10861
13664,1028145,,10511
13665,988348,diesel,12743
13666,1026112,,10725
13667,1014556,,11531
13668,974092,petrol,11005
13669,1027283,diesel,11794
13670,1024754,,10007
13671,1012878,,MISSING
13672,749258,,10254
13673,1018519,,MISSING
13674,998147,,11610
13675,1020347,,MISSING
13676,1008236,,11503
13677,1030833,,11816
13678,952981,diesel,11536
13679,1002617,,10397
13680,1008827,,11503
13681,1026970,,11503
13682,1005290,petrol-electric,11420
13683,1008797,,11503
13684,943194,,MISSING
13685,1024709,petrol,11795
13686,1031174,,12032
13687,986672,,10183
13688,1022548,,11321
13689,1022040,,10501
13690,1014131,,11875
13691,997991,,11846
13692,1019709,,11882
13693,1028943,,10526
13694,1013789,,11055
13695,1011740,,12032
13696,1025785,diesel,10596
13697,1014036,,11321
13698,1028708,,11446
