index,manufactured,type_of_vehicle,transmission,curb_weight,power,engine_cap,no_of_owners,depreciation,coe,road_tax,dereg_value,mileage,omv,arf,price,make_model,car_age,diesel,electric,petrol,petrol-electric,missing_category,almost_new_car,coe_car,consignment_car,direct_owner_sale,imported_used_vehicle,low_mileage_car,opc_car,parf_car,premium_ad_car,rare_&_exotic,sgcarmart_warranty_cars,sta_evaluated_car,vintage_cars
10847,2007.0,0,0,1040.0,60.0,1339.0,3.0,7260.0,21349.0,826.0,5767.0,222142.0,14257.0,12706.0,10800,26,14.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10848,2016.0,1,0,1475.0,115.0,1595.0,1.0,18250.0,56410.0,740.0,62350.0,42000.0,40023.0,43033.0,130700,47,5.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10849,2019.0,3,0,1237.0,92.0,1597.0,2.0,9860.0,30009.0,742.0,38847.0,34886.0,20215.0,20301.0,96600,36,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10850,2017.0,2,0,1535.0,140.0,1984.0,2.0,16190.0,49000.0,1194.0,61336.0,85000.0,39560.0,42384.0,130700,67,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10851,2009.0,3,0,1195.0,80.0,1598.0,2.0,6430.0,25525.0,965.0,19357.0,199500.0,16990.0,16990.0,53700,22,12.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
10852,2018.0,2,0,1210.0,85.0,999.0,1.0,9670.0,32699.0,392.0,29178.0,66000.0,18899.0,8899.0,78100,42,3.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10853,2016.0,1,0,1360.0,141.0,1998.0,3.0,18070.0,54200.0,1210.0,51895.0,46000.0,32273.0,32183.0,121900,55,5.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10854,2010.0,0,1,2000.0,189.43875,2982.0,1.0,8310.0,20162.0,4807.305,19311.0,160959.47656865648,36867.0,1844.0,43800,32,11.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
10855,2015.0,2,0,1680.0,155.0,1991.0,1.0,17950.0,49602.0,1202.0,70900.0,54125.0,53339.0,68011.0,130100,55,6.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10856,2020.0,2,0,1695.0,140.0,1969.0,1.0,15610.0,41101.0,1176.0,61635.0,14558.0,28316.0,31643.0,175800,81,1.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10857,2009.0,3,0,1264.0,89.7,1591.0,3.0,6080.0,13088.0,959.0,7021.0,148012.4076781419,11465.0,11465.0,17900,25,12.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
10858,2016.0,2,0,1500.0,114.0,1999.0,2.0,10980.0,57903.0,1212.0,45873.0,50000.0,23127.0,24378.0,73500,35,5.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
10859,2007.0,3,0,1110.0,80.0,1497.0,4.0,10450.0,25313.0,1026.0,3634.0,187777.13758658816,14039.0,15443.0,8200,17,14.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
10860,2017.0,2,0,1440.0,90.0,1797.0,2.0,10410.0,52000.0,974.0,34309.0,51000.0,27536.0,5000.0,70100,44,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10861,2018.0,2,0,1785.0,155.0,1991.0,1.0,20480.0,39903.0,1202.0,66485.0,49000.0,43585.0,53019.0,180200,153,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10862,2015.0,2,0,1190.0,96.0,1496.0,3.0,10190.0,46009.0,682.0,29118.0,57000.0,20124.0,10174.0,59200,35,6.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10863,2019.0,2,0,1594.0,130.0,1591.0,1.0,11570.0,35403.0,738.0,44112.0,54000.0,22322.0,23251.0,108700,42,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10864,2017.0,3,0,1310.0,88.0,1496.0,2.0,8530.0,42900.0,682.0,39033.0,46888.0,14934.0,14934.0,69100,29,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10865,2009.0,3,0,1385.0,103.0,1799.0,3.0,8790.0,19732.0,1174.0,13385.0,141654.6410140232,26644.0,26644.0,32800,10,12.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10866,2017.0,2,0,1430.0,103.0,1499.0,2.0,13590.0,52000.0,684.0,55939.0,61472.0,33003.0,33205.0,111100,63,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10867,2016.0,2,0,1610.0,111.0,1986.0,1.0,14210.0,57002.0,1196.0,53409.0,104000.0,32740.0,32836.0,97000,53,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10868,2015.0,2,0,1513.0,141.0,2488.0,1.0,11380.0,58109.0,1786.0,44457.0,88566.0,26434.0,29008.0,68000,38,6.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10869,2019.0,2,0,1652.0,110.0,1395.0,1.0,13710.0,30012.0,624.0,53860.0,21800.0,32146.0,37005.0,151600,77,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10870,2012.0,3,0,1417.0,118.0,1390.0,2.0,13840.0,65635.0,620.0,21030.0,89896.0,24592.0,16429.0,36800,25,9.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10871,2014.0,0,1,2500.0,239.594375,4009.0,1.0,10800.0,40889.0,4549.035,11281.0,120000.0,30584.0,1530.0,32800,36,7.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10872,2016.0,0,0,1081.0,72.0,1198.0,2.0,7880.0,51507.0,508.0,30096.0,75383.36945041415,14495.0,5000.0,47100,29,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10873,2008.0,3,0,1162.0,79.0,1584.0,2.0,7650.0,19328.0,1028.0,6471.0,160363.60635861088,12893.0,11494.0,14100,15,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10874,2020.0,2,0,1570.0,126.0,1986.0,1.0,13840.0,47001.0,1196.0,77742.0,600.0,38206.0,45489.0,172700,53,1.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
10875,2017.0,2,0,1480.0,140.0,1984.0,2.0,13260.0,45289.0,1194.0,57749.0,91000.0,33203.0,38485.0,114200,49,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10876,2015.0,2,0,1720.0,180.0,1997.0,2.0,18570.0,61300.0,1210.0,64569.0,98021.0,46000.0,56400.0,116500,93,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10877,2017.0,3,0,1355.0,105.0,1798.0,1.0,10980.0,47002.0,976.0,44854.0,68640.72438304107,19955.0,19955.0,87800,24,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10878,2020.0,0,0,1290.0,135.0,1588.22,1.0,16510.0,30012.0,1271.0,62051.0,22353.0,53560.0,48408.0,182400,70,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10879,2016.0,3,0,1079.0,85.0,1496.0,2.0,8540.0,50389.0,682.0,36845.0,85154.0,18333.0,13333.0,58100,38,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10880,2020.0,2,0,2115.06,336.0,2999.0,1.0,41050.0,61190.0,,187998.0,88.0,109736.0,169525.0,542300,153,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
10881,2018.0,2,0,1695.0,170.0,1998.0,1.0,13690.0,31001.0,1210.0,54437.0,49977.26242768464,35783.0,42097.0,134200,53,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10882,2016.0,2,0,1566.0,110.0,1995.0,1.0,10960.0,53106.0,1208.0,40481.0,71888.0,15777.0,15777.0,73700,39,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10883,2009.0,3,0,1264.0,89.7,1591.0,1.0,5610.0,26175.0,959.0,19979.0,150000.0,11302.0,11302.0,47100,25,12.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10884,2018.0,2,0,1365.0,110.0,1998.0,1.0,9860.0,34509.0,1210.0,39248.0,48000.0,17866.0,17866.0,91100,33,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10885,2009.0,3,0,1264.0,89.7,1591.0,2.0,6410.0,15287.0,886.0,9491.0,149000.0,10572.0,10572.0,21900,25,12.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10886,2016.0,0,0,1500.0,88.30199999999999,1598.0,1.0,7200.0,38501.0,1072.88,22352.0,77509.57883574005,19195.0,960.0,46000,13,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10887,2009.0,3,0,1251.0,92.7,1591.0,3.0,7720.0,14743.0,886.0,9088.0,145487.27567128127,14185.0,14185.0,26200,25,12.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10888,2016.0,1,0,1390.0,141.0,1998.0,3.0,15790.0,49501.0,1210.0,48631.0,76060.0,31403.0,35965.0,102200,55,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10889,2014.0,0,1,1780.0,135.96206250000003,2477.0,2.0,13400.0,39273.0,1958.265,12546.0,113050.13536670776,16638.0,16638.0,47100,28,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10890,2007.0,1,1,1520.0,206.0,1998.0,3.0,17000.0,50168.0,1694.0,30980.0,153274.6702888558,36901.0,40592.0,115500,77,14.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
10891,2015.0,3,0,1321.0,88.0,1496.0,2.0,10020.0,59200.0,682.0,34611.0,116000.0,17812.0,12812.0,54800,29,6.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10892,2020.0,0,0,1480.0,92.87668750000005,1499.0,1.0,7900.0,29644.0,1046.62,28450.0,3.0,24607.0,1231.0,83400,25,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
10893,2019.0,2,0,1545.0,154.0,2487.0,1.0,12750.0,33989.0,1784.0,55519.0,42000.0,33952.0,39533.0,128500,39,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10894,2008.0,3,0,1175.0,80.0,1498.0,1.0,5350.0,25727.0,889.0,19151.0,219591.0,21107.0,21107.0,43800,26,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10895,2018.0,1,0,1492.0,470.0,5204.0,3.0,94790.0,38600.0,5834.0,352080.0,23000.0,257071.0,434728.0,944700,448,3.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
10896,2017.0,3,0,1310.0,88.0,1496.0,1.0,8940.0,42801.0,682.0,33124.0,67000.0,15925.0,10925.0,63300,29,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10897,2020.0,3,0,1758.0,100.0,1198.0,1.0,12420.0,33301.0,860.0,47521.0,12000.0,29949.0,23929.0,136200,67,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
10898,2019.0,3,0,1320.0,80.0,1496.0,1.0,9140.0,43501.0,682.0,45403.0,9032.796453085888,20794.0,6112.0,97700,38,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
10899,2018.0,3,0,1160.0,101.0,1496.0,1.0,10250.0,35403.0,682.0,38310.0,32000.0,23884.0,15438.0,93600,40,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10900,2019.0,2,0,1640.0,142.0,1498.0,1.0,13300.0,39500.0,684.0,60160.0,6000.0,33321.0,38650.0,157200,44,2.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
10901,2010.0,2,0,1650.0,150.0,2497.0,3.0,9990.0,33568.0,1976.0,29825.0,185000.0,43531.0,43531.0,97700,44,11.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
10902,2016.0,3,0,1096.0,88.0,1497.0,1.0,9240.0,48401.0,684.0,35931.0,34700.0,17652.0,12652.0,62500,27,5.0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
10903,2018.0,1,0,1605.0,145.0,1497.0,1.0,18470.0,41361.0,684.0,77836.0,27011.0,47780.0,58892.0,197800,56,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10904,2015.0,0,1,1260.0,78.15187499999998,1461.0,1.0,7810.0,45890.0,941.11,19852.0,92372.8744196299,19981.0,1000.0,37200,23,6.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,2011.0,3,0,1267.0,95.6,1591.0,1.0,7860.0,22636.0,812.0,21768.0,110000.0,13830.0,13830.0,41600,25,10.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10906,2019.0,2,0,1490.0,115.0,1595.0,1.0,18930.0,42564.0,740.0,65389.0,35000.0,36204.0,42686.0,186800,47,2.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10907,2019.0,3,0,1287.0,93.8,1591.0,1.0,6950.0,13000.0,238.0,21653.0,16000.0,14520.0,14520.0,71300,25,2.0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
10908,2014.0,0,0,1800.0,124.10125000000005,2488.0,1.0,10040.0,57389.0,1953.99,18585.0,111649.24980679016,24940.0,1247.0,35800,23,7.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10909,2009.0,1,0,1339.0,155.0,1984.0,6.0,9340.0,33018.0,1433.0,25103.0,140434.0,30274.0,30274.0,78100,36,12.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10910,2010.0,1,0,1232.0,92.7,1591.0,4.0,6620.0,32875.0,886.0,28786.0,240000.0,15436.0,15436.0,63800,25,11.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
10911,2017.0,2,0,1595.0,250.0,2998.0,2.0,24890.0,49000.0,2384.0,98078.0,40000.0,66150.0,91070.0,216500,114,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10912,2015.0,0,0,1165.0,70.0,999.0,2.0,12330.0,51301.0,392.0,27360.0,72000.0,21185.0,6659.0,63700,31,6.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10913,2021.0,0,1,1720.0,217.40925000000007,2982.0,1.0,9290.0,36134.0,3676.885,35322.0,6694.797732268183,29446.0,1473.0,99900,28,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10915,2016.0,3,0,1855.0,129.0,2356.0,1.0,14440.0,53106.0,1630.0,57537.0,39138.0,32881.0,38034.0,107700,49,5.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
10916,2013.0,0,1,11080.0,309.0234375,9839.0,2.0,29560.0,68002.0,9356.34,15109.0,148359.75477922638,83025.0,4152.0,72300,35,8.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10917,2018.0,3,0,1457.0,103.0,1353.0,2.0,8410.0,20330.0,100.0,20310.0,45000.0,18528.0,8528.0,68000,25,3.0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
10918,2006.0,3,0,1300.0,97.0,1794.0,4.0,8534.983333333337,28027.0,1458.0,1198.0,,19000.0,20900.0,5500,24,15.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10919,2018.0,2,0,1440.0,90.0,1797.0,1.0,10600.0,31301.0,974.0,38641.0,42888.72758914626,28284.0,21598.0,95500,44,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10920,2017.0,3,0,1430.0,101.0,1496.0,1.0,12880.0,53711.0,682.0,35977.0,30000.0,26183.0,5000.0,87800,48,4.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
10921,2017.0,2,0,1420.0,94.1,1597.0,1.0,9930.0,51765.0,742.0,44483.0,67900.0,18560.0,18560.0,74700,34,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10922,2016.0,2,0,1425.0,100.0,1499.0,1.0,13400.0,49700.0,684.0,44106.0,95147.0,29816.0,28743.0,87800,50,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10924,2018.0,2,0,1527.0,142.0,1498.0,1.0,12530.0,37330.0,684.0,47573.0,50483.31468728827,27265.0,30171.0,108700,44,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10925,2015.0,1,0,1715.0,350.0,3982.0,3.0,33300.0,58801.0,3922.0,147236.0,33000.0,112977.0,175359.0,250800,153,6.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
10927,2019.0,0,0,1410.0,120.0,1332.0,1.0,14760.0,40009.0,586.0,62179.0,24088.0,33301.0,38622.0,156000,45,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10929,2018.0,1,0,1795.0,240.0,2993.0,1.0,39750.0,36001.0,3376.0,144101.0,22524.0,100824.0,153484.0,436500,190,3.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10930,2018.0,2,0,1620.0,152.0,2487.0,1.0,15950.0,43102.0,1784.0,68934.0,48000.0,39999.0,47999.0,160500,69,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10931,2020.0,2,0,1410.0,96.0,1332.0,1.0,15440.0,37766.0,586.0,62132.0,8530.0,32211.0,37096.0,174700,49,1.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
10932,2009.0,1,1,1490.0,245.0,3696.0,4.0,11310.0,40714.0,3821.0,38093.0,105000.0,49993.0,49993.0,116400,53,12.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10933,2019.0,2,0,1490.0,115.0,1595.0,1.0,16310.0,37000.0,740.0,65511.0,11240.0,38805.0,46327.0,174700,47,2.0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
10934,2018.0,3,0,1430.0,101.0,1496.0,1.0,10900.0,39000.0,682.0,40119.0,39500.0,25991.0,18388.0,91100,48,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10935,2006.0,3,0,1300.0,97.0,1794.0,4.0,9420.901041666673,26330.0,1458.0,2164.0,,17280.0,19008.0,5500,24,15.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10936,2012.0,2,0,1405.0,100.0,1598.0,3.0,9790.0,33305.86833333333,742.0,30157.02125,122000.0,33066.0,23066.0,107800,30,9.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10937,2019.0,2,0,1480.0,140.0,1984.0,3.0,14770.0,42564.0,1194.0,62311.0,44000.0,33716.0,39203.0,147200,49,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10938,2015.0,2,0,1425.0,100.0,1499.0,3.0,14720.0,61010.0,684.0,45487.0,96000.0,30223.0,29313.0,82500,50,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10939,2016.0,0,0,1229.0,81.0,1197.0,1.0,9290.0,50951.0,508.0,33919.0,108000.0,18150.0,8150.0,60300,36,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10940,2019.0,2,0,1720.0,135.0,1998.0,2.0,20930.0,39728.0,1210.0,73609.0,27000.0,46067.0,56494.0,212100,113,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10941,2015.0,0,0,1046.0,96.0,1498.0,2.0,11120.0,56989.0,684.0,32167.0,20000.0,15377.0,10377.0,59200,26,6.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10942,2020.0,2,0,2490.0,132.0,1999.0,1.0,30200.0,37102.0,1812.0,103925.0,1000.0,66801.0,92242.0,361800,113,1.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
10943,2005.0,1,1,1410.0,206.0,1997.0,6.0,37050.0,50932.0,1815.0,23219.0,144464.01538931616,35814.0,39396.0,185800,77,16.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10944,2010.0,1,0,1430.0,150.0,2497.0,6.0,9200.0,34935.0,1976.0,31805.0,166000.0,40519.0,40519.0,92200,65,11.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10945,2020.0,1,0,2165.0,404.0,3996.0,1.0,80750.0,35001.0,3944.0,294240.0,2800.0,210305.0,350549.0,987800,238,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10946,2017.0,2,0,1472.0,121.0,1998.0,2.0,10280.0,55000.0,1210.0,50716.0,83000.0,23115.0,24361.0,80100,38,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10947,2016.0,2,0,2815.0,298.0,5552.0,2.0,29120.0,56089.0,6378.0,99986.0,53900.0,68117.0,94611.0,217800,129,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10948,2015.0,2,0,1610.0,111.0,1986.0,1.0,13960.0,71509.0,1196.0,38632.0,104000.0,25513.0,17719.0,68000,53,6.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10949,2015.0,1,0,1415.0,202.0,2706.0,1.0,36660.0,38610.0,2042.0,95146.0,18788.0,77434.0,111382.0,240700,99,6.0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
10950,2008.0,0,0,872.0,47.1,1086.0,1.0,5440.0,38214.0,619.0,25870.0,147913.0,7754.0,5517.0,40500,10,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10951,2020.0,0,0,1070.0,72.0,1317.0,1.0,7220.0,18990.0,78.0,22642.0,16.0,16888.0,6888.0,76900,26,1.0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
10952,2007.0,0,0,1330.0,142.0,2035.0,3.0,12580.0,25084.0,1756.0,6103.0,131112.0,37068.0,40775.0,16800,45,14.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
10953,2010.0,1,0,1660.0,390.0,3800.0,2.0,41980.0,40793.568333333336,3638.0,39048.3325,108000.0,119655.0,119655.0,462000,256,11.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10954,2019.0,2,0,1695.0,170.0,1998.0,1.0,13310.0,41805.0,1210.0,60354.0,41000.0,30808.0,35132.0,138400,53,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10955,2011.0,2,0,1455.0,110.0,1995.0,4.0,8820.0,42683.0,1329.0,40075.0,113511.0,31153.0,31153.0,91100,63,10.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10956,2007.0,1,0,1360.0,180.0,2687.0,6.0,18690.0,50168.0,2825.0,31407.0,85000.0,70785.0,77864.0,128700,99,14.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
10957,2011.0,0,1,8380.0,,3759.0,1.0,24300.0,,,,200253.0,64719.0,3236.0,62500,29,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10958,2018.0,3,0,1775.0,125.0,2362.0,1.0,16010.0,31101.0,1638.0,53652.0,42000.0,34487.0,40282.0,154900,37,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10959,2017.0,2,0,1472.0,121.0,1998.0,1.0,10340.0,39000.0,1210.0,38397.0,55000.0,17332.0,17332.0,83600,38,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10960,2017.0,2,0,1430.0,90.0,1595.0,3.0,14710.0,50951.0,740.0,49653.0,23089.0,28815.0,27341.0,107600,49,4.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10961,2011.0,1,0,1625.0,115.0,1995.0,5.0,8500.0,40014.0,1329.0,37098.0,105000.0,44154.0,44154.0,86700,48,10.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
10962,2020.0,0,1,840.0,,658.0,1.0,,40999.0,,,30.0,12672.0,634.0,54800,19,1.0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
10963,2017.0,3,0,1345.0,93.8,1591.0,1.0,8440.0,47112.0,738.0,38453.0,76894.0,11981.0,11981.0,64700,25,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10964,2016.0,2,0,1615.0,135.0,2494.0,1.0,15760.0,55501.0,1792.0,59983.0,16500.0,36195.0,42673.0,110900,69,5.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10965,2018.0,2,0,1440.0,90.0,1797.0,1.0,10650.0,37605.0,974.0,33109.0,30123.0,27021.0,9830.0,85600,44,3.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10966,2018.0,0,0,1395.0,85.0,1496.0,2.0,11520.0,38600.0,1082.0,45975.0,62640.0,31486.0,26081.0,101100,41,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10967,2017.0,3,0,1790.0,162.0,1984.0,1.0,15560.0,53106.0,1194.0,60761.0,78000.0,34815.0,40741.0,119800,54,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10968,2020.0,2,0,1532.0,105.0,1886.31375,1.0,12670.0,50100.0,1119.0,51009.0,1800.0,32257.0,5000.0,134200,69,1.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
10969,2018.0,1,0,1893.0,331.0,5038.0,2.0,26400.0,37000.0,5574.0,80385.0,27000.0,56753.0,74156.0,240700,142,3.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10970,2008.0,2,0,1850.0,200.0,3498.0,4.0,9690.0,35411.0,4113.0,27213.0,177888.0,94232.0,94232.0,81900,58,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10971,2015.0,0,0,2380.0,202.470875,2998.0,3.0,11120.0,30087.0,3870.285,13749.0,125000.0,28393.0,1420.0,55900,32,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10972,2008.0,2,0,1530.0,108.0,1998.0,5.0,9690.0,15668.0,1573.0,7435.0,158935.0,25403.0,25403.0,25300,39,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10973,2010.0,1,0,1685.0,245.0,2995.0,3.0,11090.0,32914.0,2618.0,29623.0,173000.0,62875.0,62875.0,109800,67,11.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10974,2019.0,2,0,1430.0,103.0,1499.0,1.0,13680.0,39728.0,684.0,62526.0,37056.0,35730.0,42022.0,140600,63,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10975,2016.0,2,0,1566.0,110.0,1995.0,1.0,11220.0,57508.0,1208.0,39212.0,65000.0,15840.0,15840.0,69100,39,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
